name;id;interface;owner;cmd;state
SBS1#BDETAIL6-RECENT-NOTIFICATIONS.QEF;28965904;undefined;system;40266439;{viewstate,[{<<"width">>,1098},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BD_DATESUBMIT_1">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_A_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_B_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGSIZE_4">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEDELIVERY_5">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_UMSGGRPID_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMNOTIFICATION_7">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSIDENTIFIER_8">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_EVENTDISP_9">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECIPINDEX_10">>},{<<"width">>,103},{<<"hidden">>,false}]]}
SBS1#ENPLASGCTE-MBRO.QEF;82624133;undefined;system;130420712;{viewstate,[{<<"width">>,1231},{<<"height">>,280},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"ENPLASGCT_LANG01_1">>},{<<"width">>,210},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLAP_LANG01_2">>},{<<"width">>,184.8},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLASGCTE_ENPLAPID_3">>},{<<"width">>,139},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLASGCTE_VALUE_4">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLASGCTE_CLONE_5">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLASGCTE_ENPLAPLID_6">>},{<<"width">>,145},{<<"hidden">>,false}],[{<<"name">>,<<"PARATYPECHECK_7">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"PROECTIONCHECK_8">>},{<<"width">>,109},{<<"hidden">>,false}]]}
SBS1#PACKINGS-OTHERS.QEF;85509553;undefined;system;123909319;{viewstate,[{<<"width">>,1334},{<<"height">>,120},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"PAC_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_ETID_2">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_ESID_3">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_PERIODID_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"Day_5">>},{<<"width">>,43},{<<"hidden">>,false}],[{<<"name">>,<<"Hour_6">>},{<<"width">>,49},{<<"hidden">>,false}],[{<<"name">>,<<"Minute_7">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"IsTime_8">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_DATETRY_9">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_DATEDONE_10">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_CONDITIONALEXEC_11">>},{<<"width">>,139},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_TEMPLATE_12">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_ENDCLEARANCE_13">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_DEBUG_14">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODSYS_15">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODLA_16">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODIS_17">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODCUC_18">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"PAC_MODIW_19">>},{<<"width">>,79},{<<"hidden">>,false}]]}
SBS0#HIH-RECENT-MBS.QEF;66785805;undefined;system;97543385;{viewstate,[{<<"width">>,1030},{<<"height">>,98},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"HIH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_SRCTYPE_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_MAPID_3">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILESEQ_4">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATETIME_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILENAME_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_RECCOUNT_7">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ESID_8">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATEFC_9">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATELC_10">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"SPEED_11">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"DELAY_12">>},{<<"width">>,55},{<<"hidden">>,false}]]}
SBS2#WARNING-RECENT.QEF;79552640;undefined;system;81261990;{viewstate,[{<<"width">>,1275},{<<"height">>,296},{<<"y">>,670},{<<"x">>,90}],[[{<<"name">>,<<"W_ERRORTIME_1">>},{<<"width">>,152},{<<"hidden">>,false}],[{<<"name">>,<<"W_APPLIC_2">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"W_PROCEDURE_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"W_TOPIC_4">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"W_MESSAGE_5">>},{<<"width">>,417},{<<"hidden">>,false}],[{<<"name">>,<<"W_SHORTID_6">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"W_BIHID_7">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"W_BOHID_8">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"W_BDID_9">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"W_SHORTID_10">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"W_ERRORCODE_11">>},{<<"width">>,91},{<<"hidden">>,false}]]}
SBS1#BIH-INDEX-SCHEDULED.QEF;107883064;undefined;system;22013328;{viewstate,[{<<"width">>,682},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BIH_SRCTYPE_1">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_MAPID_2">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_3">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SUM(BIH_RECCOUNT)_4">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"MIN(BIH_DATETIME)_5">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"MAX(BIH_DATETIME)_6">>},{<<"width">>,127},{<<"hidden">>,false}]]}
SBS0#WARNING-OLD-REFRESH.QEF;111690999;undefined;system;19404747;{viewstate,[{<<"width">>,1312},{<<"height">>,140},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"ENPLA_ID_1">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_ALIASID_2">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_TYPEID_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_SYNCHRONIZE_4">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_REFRESH_5">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_REFRESH_DATE_6">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_NEXT_REF_BLOCK_7">>},{<<"width">>,145},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_TEST_INSTANCE_8">>},{<<"width">>,139},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_INSTANCE_ID_9">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_INSTANCE_COUNT_10">>},{<<"width">>,145},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_THREAD_COUNT_11">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_DEBUG_12">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_LOGIN_13">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"ENPLA_PWD_14">>},{<<"width">>,79},{<<"hidden">>,false}]]}
SBS1#BOH-RECENT-UN-SBS4.QEF;109357219;undefined;system;103914498;{viewstate,[{<<"width">>,1271},{<<"height">>,640},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BOH_ID_1">>},{<<"width">>,84},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_PACKID_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILESEQ_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_DATETIME_4">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_FILENAME_5">>},{<<"width">>,277.2},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_7">>},{<<"width">>,344.4},{<<"hidden">>,false}],[{<<"name">>,<<"BOH_ESID_8">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS0#UNKNOWN-SUB-OTA.QEF;81600953;undefined;system;127895198;{viewstate,[{<<"width">>,340},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"W_MESSAGE_1">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_2">>},{<<"width">>,202},{<<"hidden">>,false}]]}
SBS1#SBS1-STAG.QEF;128979702;undefined;system;14928330;{viewstate,[{<<"width">>,340},{<<"height">>,120},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"'SBS1.STAG'_1">>},{<<"width">>,282},{<<"hidden">>,false}]]}
SBS1#HIH-RECENT-ISRV.QEF;110331244;undefined;system;50865235;{viewstate,[{<<"width">>,1334},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"HIH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_MAPID_2">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILEDATE_3">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATETIME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_FILENAME_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATEFC_7">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_DATELC_8">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ESID_9">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_ERRCOUNT_10">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_EXE_11">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_VERSION_12">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_JOB_13">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_HOST_14">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_TRPERIOD_15">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_TRSID_16">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_TRNUMBER_17">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_TRCOMMENT_18">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"HIH_THREAD_19">>},{<<"width">>,85},{<<"hidden">>,false}]]}
SBS0#USER-DB-LINKS.QEF;52062499;undefined;system;18498606;{viewstate,[{<<"width">>,768},{<<"height">>,120},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"DB_LINK_1">>},{<<"width">>,151.2},{<<"hidden">>,false}],[{<<"name">>,<<"USERNAME_2">>},{<<"width">>,117.6},{<<"hidden">>,false}],[{<<"name">>,<<"PASSWORD_3">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"HOST_4">>},{<<"width">>,210},{<<"hidden">>,false}],[{<<"name">>,<<"CREATED_5">>},{<<"width">>,159.6},{<<"hidden">>,false}]]}
SBS1#IWT-CONSOLIDATED.QEF;53437320;undefined;system;83090961;{viewstate,[{<<"width">>,1070},{<<"height">>,589},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"ROC_ID_1">>},{<<"width">>,84},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_SEPID_2">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_FROMDATE_3">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_TODATE_4">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_CONID_5">>},{<<"width">>,84},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_CONSOLIDATION_6">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_COUNT_7">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_TOCID_8">>},{<<"width">>,84},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_IOT_9">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"ROC_STATUS_10">>},{<<"width">>,85},{<<"hidden">>,false}]]}
SBS1#BDETAIL6.QEF;30445550;undefined;system;63334513;{viewstate,[{<<"width">>,1745},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BD_ID_1">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SRCTYPE_2">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DEMO_3">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIHID_4">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MAPSID_5">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BIRECNO_6">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID1_7">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID1_8">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO1_9">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID2_10">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID2_11">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO2_12">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BOHID3_13">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACSID3_14">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BORECNO3_15">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATETIME_16">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_A_17">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSISDN_B_18">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LAYERSPECATTR_19">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGTYPE_20">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGSIZE_21">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_STORAGEDURATION_22">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEDELIVERYFUTURE_23">>},{<<"width">>,151},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEDELIVERY_24">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATESUBMIT_25">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DATEEXPIRE_26">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGPRIORITY_27">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGCLASS_28">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MSGCONTENT_29">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_UMSGGRPID_30">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMNOTIFICATION_31">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSIDENTIFIER_32">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CDRRECTYPE_33">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_FWDCOPYIND_34">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ACCCORRID_35">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PREPAID_36">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_EVENTDISP_37">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OUTID_38">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INID_39">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PRICE_40">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_REQUESTIND_41">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PARTYTOCHARGE_42">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LEGACYINDICATOR_43">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMHOMERECIP_44">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMNONHOMERECIP_45">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMINTLRECIP_46">>},{<<"width">>,115},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMEMAILRECIP_47">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMSCODERECIP_48">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_NUMCONVERSION_49">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_FREETEXT_50">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IMSI_51">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ZNID_52">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTCU_53">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTPV_54">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTMO_55">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CDRTID_56">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_LENGTH_57">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_SHORTID_58">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_CONID_59">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TARID_60">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TRCLASS_61">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TRCLASSIW_62">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TOCID_63">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_INT_64">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IW_65">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ERRID_66">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_BILLED_67">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RATED_68">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PACIDHB_69">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_OUTPUTHB_70">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MM7LINKEDID_71">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PREPAIDFREETEXT_72">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PROMOTIONPLAN_73">>},{<<"width">>,121},{<<"hidden">>,false}],[{<<"name">>,<<"BD_TARIFFCLASS_74">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_ROAMINGINFO_75">>},{<<"width">>,109},{<<"hidden">>,false}],[{<<"name">>,<<"BD_DESTINATIONIMSI_76">>},{<<"width">>,133},{<<"hidden">>,false}],[{<<"name">>,<<"BD_AMOUNTTR_77">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_COUNTTR_78">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_PMVID_79">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECIPCOUNT_80">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSSZID_81">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSDZID_82">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSRCCID_83">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSDCCID_84">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSRZID1_85">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_MMSRZID2_86">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RECIPINDEX_87">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETSHAREPV_88">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_RETSHAREMO_89">>},{<<"width">>,103},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IOT_90">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BD_VSPRCID_91">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BD_IOT_INTERNAL_92">>},{<<"width">>,115},{<<"hidden">>,false}]]}
SBS1#BIH-RECENT-VAS.QEF;104632502;undefined;system;73837545;{viewstate,[{<<"width">>,1244},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BIH_ID_1">>},{<<"width">>,61},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_SRCTYPE_2">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_FILESEQ_3">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATETIME_4">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_FILENAME_5">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_RECCOUNT_6">>},{<<"width">>,97},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_ESID_7">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATEFC_8">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATELC_9">>},{<<"width">>,85},{<<"hidden">>,false}],[{<<"name">>,<<"Speed_10">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"Delay_11">>},{<<"width">>,55},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_HIHID_12">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_REVASID_13">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_DATEANALYZED_14">>},{<<"width">>,121},{<<"hidden">>,false}]]}
SBS0#WARNING-SSD-CACHE-HH2424.QEF;24533086;undefined;system;57781223;{viewstate,[{<<"width">>,370},{<<"height">>,100},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"TRUNC(W_ERRORTIME,'HH24')_1">>},{<<"width">>,175},{<<"hidden">>,false}],[{<<"name">>,<<"W_TOPIC_2">>},{<<"width">>,67},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_3">>},{<<"width">>,73},{<<"hidden">>,false}]]}
SBS1#BIH-REVA-SCHEDULED.QEF;120340966;undefined;system;102197039;{viewstate,[{<<"width">>,747},{<<"height">>,140},{<<"y">>,0},{<<"x">>,0}],[[{<<"name">>,<<"BIH_SRCTYPE_1">>},{<<"width">>,91},{<<"hidden">>,false}],[{<<"name">>,<<"BIH_MAPID_2">>},{<<"width">>,79},{<<"hidden">>,false}],[{<<"name">>,<<"COUNT(*)_3">>},{<<"width">>,73},{<<"hidden">>,false}],[{<<"name">>,<<"SUM(BIH_RECCOUNT)_4">>},{<<"width">>,127},{<<"hidden">>,false}],[{<<"name">>,<<"MIN(BIH_DATETIME)_5">>},{<<"width">>,159.6},{<<"hidden">>,false}],[{<<"name">>,<<"MAX(BIH_DATETIME)_6">>},{<<"width">>,159.6},{<<"hidden">>,false}]]}
